Move Name,Move Type,Move Class,Pokemon Name,Pokemon Type,Pokemon Type2
Take Down,Normal,Fast,Herdier,Normal,
Take Down,Normal,Fast,Lillipup,Normal,
Take Down,Normal,Fast,Sawsbuck,Normal,Grass
Take Down,Normal,Fast,Sawsbuck Autumn,Normal,Grass
Take Down,Normal,Fast,Sawsbuck Spring,Normal,Grass
Take Down,Normal,Fast,Sawsbuck Summer,Normal,Grass
Take Down,Normal,Fast,Sawsbuck Winter,Normal,Grass
Take Down,Normal,Fast,Stoutland,Normal,
Take Down,Normal,Fast,Trubbish,Poison,
Thunder,Electric,Charge,Absol,Dark,
Thunder,Electric,Charge,Absol Normal,Dark,
Thunder,Electric,Charge,Absol Purified,Dark,
Thunder,Electric,Charge,Absol Shadow,Dark,
Thunder,Electric,Charge,Aggron,Steel,Rock
Thunder,Electric,Charge,Ampharos,Electric,
Thunder,Electric,Charge,Ampharos Normal,Electric,
Thunder,Electric,Charge,Ampharos Purified,Electric,
Thunder,Electric,Charge,Ampharos Shadow,Electric,
Thunder,Electric,Charge,Banette,Ghost,
Thunder,Electric,Charge,Banette Normal,Ghost,
Thunder,Electric,Charge,Banette Purified,Ghost,
Thunder,Electric,Charge,Banette Shadow,Ghost,
Thunder,Electric,Charge,Castform Rainy,Water,
Thunder,Electric,Charge,Dialga,Steel,Dragon
Thunder,Electric,Charge,Duosion,Psychic,
Thunder,Electric,Charge,Electabuzz,Electric,
Thunder,Electric,Charge,Electabuzz Normal,Electric,
Thunder,Electric,Charge,Electabuzz Purified,Electric,
Thunder,Electric,Charge,Electabuzz Shadow,Electric,
Thunder,Electric,Charge,Electivire,Electric,
Thunder,Electric,Charge,Electivire Normal,Electric,
Thunder,Electric,Charge,Electivire Purified,Electric,
Thunder,Electric,Charge,Electivire Shadow,Electric,
Thunder,Electric,Charge,Ferrothorn,Grass,Steel
Thunder,Electric,Charge,Jolteon,Electric,
Thunder,Electric,Charge,Kecleon,Normal,
Thunder,Electric,Charge,Kyogre,Water,
Thunder,Electric,Charge,Lanturn,Water,Electric
Thunder,Electric,Charge,Latias,Dragon,Psychic
Thunder,Electric,Charge,Linoone,Normal,
Thunder,Electric,Charge,Linoone Galarian,Dark,Normal
Thunder,Electric,Charge,Linoone Normal,Normal,
Thunder,Electric,Charge,Manectric,Electric,
Thunder,Electric,Charge,Mew,Psychic,
Thunder,Electric,Charge,Mew,Psychic,
Thunder,Electric,Charge,Pachirisu,Electric,
Thunder,Electric,Charge,Purugly,Normal,
Thunder,Electric,Charge,Raikou,Electric,
Thunder,Electric,Charge,Regigigas,Normal,
Thunder,Electric,Charge,Reuniclus,Psychic,
Thunder,Electric,Charge,Rotom,Electric,Ghost
Thunder,Electric,Charge,Rotom Fan,Electric,Flying
Thunder,Electric,Charge,Rotom Frost,Electric,Ice
Thunder,Electric,Charge,Rotom Heat,Electric,Fire
Thunder,Electric,Charge,Rotom Mow,Electric,Grass
Thunder,Electric,Charge,Rotom Normal,Electric,Ghost
Thunder,Electric,Charge,Rotom Wash,Electric,Water
Thunder,Electric,Charge,Solosis,Psychic,
Thunder,Electric,Charge,Starmie,Water,Psychic
Thunder,Electric,Charge,Thundurus,Electric,Flying
Thunder,Electric,Charge,Thundurus Incarnate,Electric,Flying
Thunder,Electric,Charge,Thundurus Therian,Electric,Flying
Thunder,Electric,Charge,Uxie,Psychic,
Thunder,Electric,Charge,Zapdos,Electric,Flying
Thunder,Electric,Charge,Zapdos Normal,Electric,Flying
Thunder,Electric,Charge,Zapdos Purified,Electric,Flying
Thunder,Electric,Charge,Zapdos Shadow,Electric,Flying
Thunder Fang,Electric,Fast,Arcanine,Fire,
Thunder Fang,Electric,Fast,Arcanine Normal,Fire,
Thunder Fang,Electric,Fast,Arcanine Purified,Fire,
Thunder Fang,Electric,Fast,Arcanine Shadow,Fire,
Thunder Fang,Electric,Fast,Hippowdon,Ground,
Thunder Fang,Electric,Fast,Hippowdon Normal,Ground,
Thunder Fang,Electric,Fast,Hippowdon Purified,Ground,
Thunder Fang,Electric,Fast,Hippowdon Shadow,Ground,
Thunder Fang,Electric,Fast,Mightyena,Dark,
Thunder Fang,Electric,Fast,Steelix,Steel,Ground
Thunder Fang,Electric,Fast,Steelix Normal,Steel,Ground
Thunder Fang,Electric,Fast,Steelix Purified,Steel,Ground
Thunder Fang,Electric,Fast,Steelix Shadow,Steel,Ground
Thunder Punch,Electric,Charge,Electabuzz,Electric,
Thunder Punch,Electric,Charge,Electabuzz Normal,Electric,
Thunder Punch,Electric,Charge,Electabuzz Purified,Electric,
Thunder Punch,Electric,Charge,Electabuzz Shadow,Electric,
Thunder Punch,Electric,Charge,Electivire,Electric,
Thunder Punch,Electric,Charge,Electivire Normal,Electric,
Thunder Punch,Electric,Charge,Electivire Purified,Electric,
Thunder Punch,Electric,Charge,Electivire Shadow,Electric,
Thunder Punch,Electric,Charge,Elekid,Electric,
Thunder Punch,Electric,Charge,Heatmor,Fire,
Thunder Punch,Electric,Charge,Hitmonchan,Fighting,
Thunder Punch,Electric,Charge,Hitmonchan Normal,Fighting,
Thunder Punch,Electric,Charge,Hitmonchan Purified,Fighting,
Thunder Punch,Electric,Charge,Hitmonchan Shadow,Fighting,
Thunder Punch,Electric,Charge,Hypno,Psychic,
Thunder Punch,Electric,Charge,Hypno Normal,Psychic,
Thunder Punch,Electric,Charge,Hypno Purified,Psychic,
Thunder Punch,Electric,Charge,Hypno Shadow,Psychic,
Thunder Punch,Electric,Charge,Muk,Poison,
Thunder Punch,Electric,Charge,Muk Normal,Poison,
Thunder Punch,Electric,Charge,Muk Purified,Poison,
Thunder Punch,Electric,Charge,Muk Shadow,Poison,
Thunder Punch,Electric,Charge,Pachirisu,Electric,
Thunder Punch,Electric,Charge,Pichu,Electric,
Thunder Punch,Electric,Charge,Raichu,Electric,
Thunder Punch,Electric,Charge,Raichu Alola,Electric,Psychic
Thunder Punch,Electric,Charge,Raichu Normal,Electric,
Thunder Punch,Electric,Charge,Thundurus,Electric,Flying
Thunder Punch,Electric,Charge,Thundurus Incarnate,Electric,Flying
Thunder Punch,Electric,Charge,Thundurus Therian,Electric,Flying
Thunder Shock,Electric,Fast,Electabuzz,Electric,
Thunder Shock,Electric,Fast,Electabuzz Normal,Electric,
Thunder Shock,Electric,Fast,Electabuzz Purified,Electric,
Thunder Shock,Electric,Fast,Electabuzz Shadow,Electric,
Thunder Shock,Electric,Fast,Electivire,Electric,
Thunder Shock,Electric,Fast,Electivire Normal,Electric,
Thunder Shock,Electric,Fast,Electivire Purified,Electric,
Thunder Shock,Electric,Fast,Electivire Shadow,Electric,
Thunder Shock,Electric,Fast,Elekid,Electric,
Thunder Shock,Electric,Fast,Emolga,Electric,Flying
Thunder Shock,Electric,Fast,Jolteon,Electric,
Thunder Shock,Electric,Fast,Klang,Steel,
Thunder Shock,Electric,Fast,Klinklang,Steel,
Thunder Shock,Electric,Fast,Magnemite,Electric,Steel
Thunder Shock,Electric,Fast,Magnemite Normal,Electric,Steel
Thunder Shock,Electric,Fast,Magnemite Purified,Electric,Steel
Thunder Shock,Electric,Fast,Magnemite Shadow,Electric,Steel
Thunder Shock,Electric,Fast,Mareep,Electric,
Thunder Shock,Electric,Fast,Mareep Normal,Electric,
Thunder Shock,Electric,Fast,Mareep Purified,Electric,
Thunder Shock,Electric,Fast,Mareep Shadow,Electric,
Thunder Shock,Electric,Fast,Melmetal,Steel,
Thunder Shock,Electric,Fast,Meltan,Steel,
Thunder Shock,Electric,Fast,Pichu,Electric,
Thunder Shock,Electric,Fast,Pikachu,Electric,
Thunder Shock,Electric,Fast,Pikachu Fall 2019,Electric,
Thunder Shock,Electric,Fast,Pikachu Normal,Electric,
Thunder Shock,Electric,Fast,Raichu Alola,Electric,Psychic
Thunder Shock,Electric,Fast,Raikou,Electric,
Thunder Shock,Electric,Fast,Rotom,Electric,Ghost
Thunder Shock,Electric,Fast,Rotom Frost,Electric,Ice
Thunder Shock,Electric,Fast,Rotom Heat,Electric,Fire
Thunder Shock,Electric,Fast,Rotom Mow,Electric,Grass
Thunder Shock,Electric,Fast,Rotom Normal,Electric,Ghost
Thunder Shock,Electric,Fast,Rotom Wash,Electric,Water
Thunder Shock,Electric,Fast,Stunfisk,Ground,Electric
Thunder Shock,Electric,Fast,Thundurus,Electric,Flying
Thunder Shock,Electric,Fast,Thundurus Incarnate,Electric,Flying
Thunder Shock,Electric,Fast,Thundurus Therian,Electric,Flying
Thunderbolt,Electric,Charge,Blitzle,Electric,
Thunderbolt,Electric,Charge,Chinchou,Water,Electric
Thunderbolt,Electric,Charge,Cinccino,Normal,
Thunderbolt,Electric,Charge,Deoxys Defense,Psychic,
Thunderbolt,Electric,Charge,Deoxys Normal,Psychic,
Thunderbolt,Electric,Charge,Deoxys Speed,Psychic,
Thunderbolt,Electric,Charge,Eelektrik,Electric,
Thunderbolt,Electric,Charge,Eelektross,Electric,
Thunderbolt,Electric,Charge,Electabuzz,Electric,
Thunderbolt,Electric,Charge,Electabuzz Normal,Electric,
Thunderbolt,Electric,Charge,Electabuzz Purified,Electric,
Thunderbolt,Electric,Charge,Electabuzz Shadow,Electric,
Thunderbolt,Electric,Charge,Electrike,Electric,
Thunderbolt,Electric,Charge,Electrode,Electric,
Thunderbolt,Electric,Charge,Emolga,Electric,Flying
Thunderbolt,Electric,Charge,Flaaffy,Electric,
Thunderbolt,Electric,Charge,Flaaffy Normal,Electric,
Thunderbolt,Electric,Charge,Flaaffy Purified,Electric,
Thunderbolt,Electric,Charge,Flaaffy Shadow,Electric,
Thunderbolt,Electric,Charge,Geodude Alola,Rock,Electric
Thunderbolt,Electric,Charge,Girafarig,Normal,Psychic
Thunderbolt,Electric,Charge,Glameow,Normal,
Thunderbolt,Electric,Charge,Graveler Alola,Rock,Electric
Thunderbolt,Electric,Charge,Herdier,Normal,
Thunderbolt,Electric,Charge,Jolteon,Electric,
Thunderbolt,Electric,Charge,Klang,Steel,
Thunderbolt,Electric,Charge,Lanturn,Water,Electric
Thunderbolt,Electric,Charge,Lillipup,Normal,
Thunderbolt,Electric,Charge,Luxio,Electric,
Thunderbolt,Electric,Charge,Magnemite,Electric,Steel
Thunderbolt,Electric,Charge,Magnemite Normal,Electric,Steel
Thunderbolt,Electric,Charge,Magnemite Purified,Electric,Steel
Thunderbolt,Electric,Charge,Magnemite Shadow,Electric,Steel
Thunderbolt,Electric,Charge,Mareep,Electric,
Thunderbolt,Electric,Charge,Mareep Normal,Electric,
Thunderbolt,Electric,Charge,Mareep Purified,Electric,
Thunderbolt,Electric,Charge,Mareep Shadow,Electric,
Thunderbolt,Electric,Charge,Melmetal,Steel,
Thunderbolt,Electric,Charge,Meloetta Aria,Normal,Psychic
Thunderbolt,Electric,Charge,Meltan,Steel,
Thunderbolt,Electric,Charge,Mew,Psychic,
Thunderbolt,Electric,Charge,Mew,Psychic,
Thunderbolt,Electric,Charge,Mewtwo,Psychic,
Thunderbolt,Electric,Charge,Mewtwo Normal,Psychic,
Thunderbolt,Electric,Charge,Miltank,Normal,
Thunderbolt,Electric,Charge,Minccino,Normal,
Thunderbolt,Electric,Charge,Minun,Electric,
Thunderbolt,Electric,Charge,Nosepass,Rock,
Thunderbolt,Electric,Charge,Pachirisu,Electric,
Thunderbolt,Electric,Charge,Pichu,Electric,
Thunderbolt,Electric,Charge,Pikachu,Electric,
Thunderbolt,Electric,Charge,Pikachu Fall 2019,Electric,
Thunderbolt,Electric,Charge,Pikachu Normal,Electric,
Thunderbolt,Electric,Charge,Plusle,Electric,
Thunderbolt,Electric,Charge,Probopass,Rock,Steel
Thunderbolt,Electric,Charge,Raikou,Electric,
Thunderbolt,Electric,Charge,Rotom,Electric,Ghost
Thunderbolt,Electric,Charge,Rotom Fan,Electric,Flying
Thunderbolt,Electric,Charge,Rotom Frost,Electric,Ice
Thunderbolt,Electric,Charge,Rotom Heat,Electric,Fire
Thunderbolt,Electric,Charge,Rotom Mow,Electric,Grass
Thunderbolt,Electric,Charge,Rotom Normal,Electric,Ghost
Thunderbolt,Electric,Charge,Rotom Wash,Electric,Water
Thunderbolt,Electric,Charge,Shinx,Electric,
Thunderbolt,Electric,Charge,Volbeat,Bug,
Thunderbolt,Electric,Charge,Voltorb,Electric,
Thunderbolt,Electric,Charge,Weezing,Poison,
Thunderbolt,Electric,Charge,Weezing Normal,Poison,
Thunderbolt,Electric,Charge,Weezing Purified,Poison,
Thunderbolt,Electric,Charge,Weezing Shadow,Poison,
Thunderbolt,Electric,Charge,Zapdos,Electric,Flying
Thunderbolt,Electric,Charge,Zapdos Normal,Electric,Flying
Thunderbolt,Electric,Charge,Zapdos Purified,Electric,Flying
Thunderbolt,Electric,Charge,Zapdos Shadow,Electric,Flying
Thunderbolt,Electric,Charge,Zigzagoon,Normal,
Thunderbolt,Electric,Charge,Zigzagoon Galarian,Dark,Normal
Thunderbolt,Electric,Charge,Zigzagoon Normal,Normal,
Transform,Normal,Fast,Ditto,Normal,
Twister,Dragon,Charge,Bagon,Dragon,
Twister,Dragon,Charge,Bagon Normal,Dragon,
Twister,Dragon,Charge,Bagon Purified,Dragon,
Twister,Dragon,Charge,Bagon Shadow,Dragon,
Twister,Dragon,Charge,Dratini,Dragon,
Twister,Dragon,Charge,Dratini Normal,Dragon,
Twister,Dragon,Charge,Dratini Purified,Dragon,
Twister,Dragon,Charge,Dratini Shadow,Dragon,
Twister,Dragon,Charge,Gabite,Dragon,Ground
Twister,Dragon,Charge,Gabite Normal,Dragon,Ground
Twister,Dragon,Charge,Gabite Purified,Dragon,Ground
Twister,Dragon,Charge,Gabite Shadow,Dragon,Ground
Twister,Dragon,Charge,Gible,Dragon,Ground
Twister,Dragon,Charge,Gible Normal,Dragon,Ground
Twister,Dragon,Charge,Gible Purified,Dragon,Ground
Twister,Dragon,Charge,Gible Shadow,Dragon,Ground
Twister,Dragon,Charge,Gyarados,Water,Flying
Twister,Dragon,Charge,Gyarados Normal,Water,Flying
Twister,Dragon,Charge,Gyarados Purified,Water,Flying
Twister,Dragon,Charge,Gyarados Shadow,Water,Flying
Twister,Dragon,Charge,Pidgeotto,Normal,Flying
Twister,Dragon,Charge,Pidgey,Normal,Flying
Twister,Dragon,Charge,Shelgon,Dragon,
Twister,Dragon,Charge,Shelgon Normal,Dragon,
Twister,Dragon,Charge,Shelgon Purified,Dragon,
Twister,Dragon,Charge,Shelgon Shadow,Dragon,
Vice Grip,Normal,Charge,Corphish,Water,
Vice Grip,Normal,Charge,Crawdaunt,Water,Dark
Vice Grip,Normal,Charge,Kingler,Water,
Vice Grip,Normal,Charge,Kingler Normal,Water,
Vice Grip,Normal,Charge,Kingler Purified,Water,
Vice Grip,Normal,Charge,Kingler Shadow,Water,
Vice Grip,Normal,Charge,Klang,Steel,
Vice Grip,Normal,Charge,Klink,Steel,
Vice Grip,Normal,Charge,Krabby,Water,
Vice Grip,Normal,Charge,Krabby Normal,Water,
Vice Grip,Normal,Charge,Krabby Purified,Water,
Vice Grip,Normal,Charge,Krabby Shadow,Water,
Vice Grip,Normal,Charge,Mawile,Steel,Fairy
Vice Grip,Normal,Charge,Pinsir,Bug,
Vine Whip,Grass,Fast,Bellsprout,Grass,Poison
Vine Whip,Grass,Fast,Bellsprout Normal,Grass,Poison
Vine Whip,Grass,Fast,Bellsprout Purified,Grass,Poison
Vine Whip,Grass,Fast,Bellsprout Shadow,Grass,Poison
Vine Whip,Grass,Fast,Bulbasaur,Grass,Poison
Vine Whip,Grass,Fast,Bulbasaur Fall 2019,Grass,Poison
Vine Whip,Grass,Fast,Bulbasaur Normal,Grass,Poison
Vine Whip,Grass,Fast,Bulbasaur Purified,Grass,Poison
Vine Whip,Grass,Fast,Bulbasaur Shadow,Grass,Poison
Vine Whip,Grass,Fast,Carnivine,Grass,
Vine Whip,Grass,Fast,Chikorita,Grass,
Vine Whip,Grass,Fast,Ivysaur,Grass,Poison
Vine Whip,Grass,Fast,Ivysaur Normal,Grass,Poison
Vine Whip,Grass,Fast,Ivysaur Purified,Grass,Poison
Vine Whip,Grass,Fast,Ivysaur Shadow,Grass,Poison
Vine Whip,Grass,Fast,Meganium,Grass,
Vine Whip,Grass,Fast,Pansage,Grass,
Vine Whip,Grass,Fast,Serperior,Grass,
Vine Whip,Grass,Fast,Servine,Grass,
Vine Whip,Grass,Fast,Simisage,Grass,
Vine Whip,Grass,Fast,Snivy,Grass,
Vine Whip,Grass,Fast,Tangela,Grass,
Vine Whip,Grass,Fast,Tangrowth,Grass,
Vine Whip,Grass,Fast,Venusaur,Grass,Poison
Vine Whip,Grass,Fast,Venusaur Normal,Grass,Poison
Vine Whip,Grass,Fast,Venusaur Purified,Grass,Poison
Vine Whip,Grass,Fast,Venusaur Shadow,Grass,Poison
Volt Switch,Electric,Fast,Ampharos,Electric,
Volt Switch,Electric,Fast,Ampharos Normal,Electric,
Volt Switch,Electric,Fast,Ampharos Purified,Electric,
Volt Switch,Electric,Fast,Ampharos Shadow,Electric,
Volt Switch,Electric,Fast,Electrode,Electric,
Volt Switch,Electric,Fast,Galvantula,Bug,Electric
Volt Switch,Electric,Fast,Geodude Alola,Rock,Electric
Volt Switch,Electric,Fast,Golem Alola,Rock,Electric
Volt Switch,Electric,Fast,Graveler Alola,Rock,Electric
Volt Switch,Electric,Fast,Jolteon,Electric,
Volt Switch,Electric,Fast,Klink,Steel,
Volt Switch,Electric,Fast,Mew,Psychic,
Volt Switch,Electric,Fast,Pachirisu,Electric,
Volt Switch,Electric,Fast,Raichu,Electric,
Volt Switch,Electric,Fast,Raichu Alola,Electric,Psychic
Volt Switch,Electric,Fast,Raichu Normal,Electric,
Volt Switch,Electric,Fast,Raikou,Electric,
Water Gun,Water,Fast,Barboach,Water,Ground
Water Gun,Water,Fast,Basculin,Water,
Water Gun,Water,Fast,Basculin Blue Striped,Water,
Water Gun,Water,Fast,Basculin Red Striped,Water,
Water Gun,Water,Fast,Bibarel,Normal,Water
Water Gun,Water,Fast,Blastoise,Water,
Water Gun,Water,Fast,Blastoise Normal,Water,
Water Gun,Water,Fast,Blastoise Purified,Water,
Water Gun,Water,Fast,Blastoise Shadow,Water,
Water Gun,Water,Fast,Buizel,Water,
Water Gun,Water,Fast,Carracosta,Water,Rock
Water Gun,Water,Fast,Castform Rainy,Water,
Water Gun,Water,Fast,Clamperl,Water,
Water Gun,Water,Fast,Croconaw,Water,
Water Gun,Water,Fast,Dewott,Water,
Water Gun,Water,Fast,Ducklett,Water,Flying
Water Gun,Water,Fast,Finneon,Water,
Water Gun,Water,Fast,Floatzel,Water,
Water Gun,Water,Fast,Golduck,Water,
Water Gun,Water,Fast,Golduck Normal,Water,
Water Gun,Water,Fast,Golduck Purified,Water,
Water Gun,Water,Fast,Golduck Shadow,Water,
Water Gun,Water,Fast,Gorebyss,Water,
Water Gun,Water,Fast,Horsea,Water,
Water Gun,Water,Fast,Huntail,Water,
Water Gun,Water,Fast,Lanturn,Water,Electric
Water Gun,Water,Fast,Lapras,Water,Ice
Water Gun,Water,Fast,Lapras Normal,Water,Ice
Water Gun,Water,Fast,Lapras Purified,Water,Ice
Water Gun,Water,Fast,Lapras Shadow,Water,Ice
Water Gun,Water,Fast,Lotad,Water,Grass
Water Gun,Water,Fast,Lumineon,Water,
Water Gun,Water,Fast,Luvdisc,Water,
Water Gun,Water,Fast,Marshtomp,Water,Ground
Water Gun,Water,Fast,Marshtomp Normal,Water,Ground
Water Gun,Water,Fast,Marshtomp Purified,Water,Ground
Water Gun,Water,Fast,Marshtomp Shadow,Water,Ground
Water Gun,Water,Fast,Mudkip,Water,
Water Gun,Water,Fast,Mudkip Normal,Water,
Water Gun,Water,Fast,Mudkip Purified,Water,
Water Gun,Water,Fast,Mudkip Shadow,Water,
Water Gun,Water,Fast,Octillery,Water,
Water Gun,Water,Fast,Omanyte,Rock,Water
Water Gun,Water,Fast,Omastar,Rock,Water
Water Gun,Water,Fast,Oshawott,Water,
Water Gun,Water,Fast,Panpour,Water,
Water Gun,Water,Fast,Pelipper,Water,Flying
Water Gun,Water,Fast,Psyduck,Water,
Water Gun,Water,Fast,Psyduck Normal,Water,
Water Gun,Water,Fast,Psyduck Purified,Water,
Water Gun,Water,Fast,Psyduck Shadow,Water,
Water Gun,Water,Fast,Quagsire,Water,Ground
Water Gun,Water,Fast,Qwilfish,Water,Poison
Water Gun,Water,Fast,Relicanth,Water,Rock
Water Gun,Water,Fast,Remoraid,Water,
Water Gun,Water,Fast,Seadra,Water,
Water Gun,Water,Fast,Sealeo,Ice,Water
Water Gun,Water,Fast,Simipour,Water,
Water Gun,Water,Fast,Slowbro,Water,Psychic
Water Gun,Water,Fast,Slowking,Water,Psychic
Water Gun,Water,Fast,Slowpoke,Water,Psychic
Water Gun,Water,Fast,Spheal,Ice,Water
Water Gun,Water,Fast,Starmie,Water,Psychic
Water Gun,Water,Fast,Staryu,Water,
Water Gun,Water,Fast,Swampert,Water,Ground
Water Gun,Water,Fast,Swampert Normal,Water,Ground
Water Gun,Water,Fast,Swampert Purified,Water,Ground
Water Gun,Water,Fast,Swampert Shadow,Water,Ground
Water Gun,Water,Fast,Swanna,Water,Flying
Water Gun,Water,Fast,Tirtouga,Water,Rock
Water Gun,Water,Fast,Totodile,Water,
Water Gun,Water,Fast,Vaporeon,Water,
Water Gun,Water,Fast,Wailmer,Water,
Water Gun,Water,Fast,Wailord,Water,
Water Gun,Water,Fast,Wartortle,Water,
Water Gun,Water,Fast,Wartortle Normal,Water,
Water Gun,Water,Fast,Wartortle Purified,Water,
Water Gun,Water,Fast,Wartortle Shadow,Water,
Water Gun,Water,Fast,Whiscash,Water,Ground
Water Gun,Water,Fast,Wingull,Water,Flying
Water Gun,Water,Fast,Wooper,Water,Ground
Water Pulse,Water,Charge,Armaldo,Rock,Bug
Water Pulse,Water,Charge,Buizel,Water,
Water Pulse,Water,Charge,Chinchou,Water,Electric
Water Pulse,Water,Charge,Clamperl,Water,
Water Pulse,Water,Charge,Croconaw,Water,
Water Pulse,Water,Charge,Cryogonal,Ice,
Water Pulse,Water,Charge,Dewgong,Water,Ice
Water Pulse,Water,Charge,Dewott,Water,
Water Pulse,Water,Charge,Finneon,Water,
Water Pulse,Water,Charge,Gastrodon,Water,Ground
Water Pulse,Water,Charge,Gastrodon East Sea,Water,Ground
Water Pulse,Water,Charge,Gastrodon West Sea,Water,Ground
Water Pulse,Water,Charge,Goldeen,Water,
Water Pulse,Water,Charge,Gorebyss,Water,
Water Pulse,Water,Charge,Kabutops,Rock,Water
Water Pulse,Water,Charge,Kingler,Water,
Water Pulse,Water,Charge,Kingler Normal,Water,
Water Pulse,Water,Charge,Kingler Purified,Water,
Water Pulse,Water,Charge,Kingler Shadow,Water,
Water Pulse,Water,Charge,Krabby,Water,
Water Pulse,Water,Charge,Krabby Normal,Water,
Water Pulse,Water,Charge,Krabby Purified,Water,
Water Pulse,Water,Charge,Krabby Shadow,Water,
Water Pulse,Water,Charge,Lumineon,Water,
Water Pulse,Water,Charge,Luvdisc,Water,
Water Pulse,Water,Charge,Mantine,Water,Flying
Water Pulse,Water,Charge,Mantyke,Water,Flying
Water Pulse,Water,Charge,Octillery,Water,
Water Pulse,Water,Charge,Oshawott,Water,
Water Pulse,Water,Charge,Palpitoad,Water,Ground
Water Pulse,Water,Charge,Panpour,Water,
Water Pulse,Water,Charge,Phione,Water,
Water Pulse,Water,Charge,Poliwhirl,Water,
Water Pulse,Water,Charge,Poliwhirl Normal,Water,
Water Pulse,Water,Charge,Poliwhirl Purified,Water,
Water Pulse,Water,Charge,Poliwhirl Shadow,Water,
Water Pulse,Water,Charge,Remoraid,Water,
Water Pulse,Water,Charge,Seaking,Water,
Water Pulse,Water,Charge,Sealeo,Ice,Water
Water Pulse,Water,Charge,Shellder,Water,
Water Pulse,Water,Charge,Shellder Normal,Water,
Water Pulse,Water,Charge,Shellder Purified,Water,
Water Pulse,Water,Charge,Shellder Shadow,Water,
Water Pulse,Water,Charge,Shellos,Water,
Water Pulse,Water,Charge,Shellos East Sea,Water,
Water Pulse,Water,Charge,Shellos West Sea,Water,
Water Pulse,Water,Charge,Slowbro,Water,Psychic
Water Pulse,Water,Charge,Slowpoke,Water,Psychic
Water Pulse,Water,Charge,Spheal,Ice,Water
Water Pulse,Water,Charge,Squirtle,Water,
Water Pulse,Water,Charge,Squirtle Fall 2019,Water,
Water Pulse,Water,Charge,Squirtle Normal,Water,
Water Pulse,Water,Charge,Squirtle Purified,Water,
Water Pulse,Water,Charge,Squirtle Shadow,Water,
Water Pulse,Water,Charge,Suicune,Water,
Water Pulse,Water,Charge,Tentacool,Water,Poison
Water Pulse,Water,Charge,Totodile,Water,
Water Pulse,Water,Charge,Tympole,Water,
Water Pulse,Water,Charge,Vaporeon,Water,
Water Pulse,Water,Charge,Wailmer,Water,
Water Pulse,Water,Charge,Walrein,Ice,Water
Water Pulse,Water,Charge,Whiscash,Water,Ground
Water Pulse,Water,Charge,Wingull,Water,Flying
Waterfall,Water,Fast,Alomomola,Water,
Waterfall,Water,Fast,Crawdaunt,Water,Dark
Waterfall,Water,Fast,Empoleon,Water,Steel
Waterfall,Water,Fast,Feraligatr,Water,
Waterfall,Water,Fast,Floatzel,Water,
Waterfall,Water,Fast,Gyarados,Water,Flying
Waterfall,Water,Fast,Gyarados Normal,Water,Flying
Waterfall,Water,Fast,Gyarados Purified,Water,Flying
Waterfall,Water,Fast,Gyarados Shadow,Water,Flying
Waterfall,Water,Fast,Kabutops,Rock,Water
Waterfall,Water,Fast,Kingdra,Water,Dragon
Waterfall,Water,Fast,Kyogre,Water,
Waterfall,Water,Fast,Lumineon,Water,
Waterfall,Water,Fast,Manaphy,Water,
Waterfall,Water,Fast,Mew,Psychic,
Waterfall,Water,Fast,Milotic,Water,
Waterfall,Water,Fast,Phione,Water,
Waterfall,Water,Fast,Samurott,Water,
Waterfall,Water,Fast,Seaking,Water,
Waterfall,Water,Fast,Sharpedo,Water,Dark
Waterfall,Water,Fast,Walrein,Ice,Water
